"ID","A1B1","A1B2","A1B3","A2B1","A2B2","A2B3","A3B1","A3B2","A3B3","A3B4","A3B5","A3B6","A4B1","A4B2","A5B1","A5B2","A5B3","A6B1","A6B2","A7B1","A7B2","A7B3","A7B4","A8B1","A8B2","A8B3","A8B4","NONE"
96,-3.30674927624025,-0.435249294504422,3.74199857074467,0.933719152215726,-1.26695559068968,0.333236438473958,0.43695978958669,-0.370309033981375,1.34595013283849,0.344935267398137,0.667211157167535,-2.42474731300947,0.048628240643246,-0.048628240643246,-2.17717977780128,-0.05853513261183,2.23571491041311,0.686338738413994,-0.686338738413994,-0.774214157143236,0.77126864496601,-0.461165290556027,0.464110802733253,1.22264323355001,0.819233013212806,-0.940119624420446,-1.10175662234237,3.76951755418395
228,-1.08442342456575,1.23595602770159,-0.151532603135834,-0.451183917114708,0.26993769055458,0.181246226560127,0.111014116168704,0.650971408880804,0.983398863555242,-0.164596929442337,0.678253636172303,-2.25904109533472,-0.576603713039592,0.576603713039592,-1.31879327949947,-0.176727250353536,1.495520529853,0.27974051962163,-0.27974051962163,-0.454534365838048,0.0433459401103488,0.154539747504067,0.256648678223632,1.9839264495746,0.79116954403316,-0.240933373953725,-2.53416261965403,8.4310654513339
175,-2.59056441388983,-0.547221425345839,3.13778583923567,-0.745528747203227,-0.456469436112315,1.20199818331554,-0.926105246351904,0.12661004811617,-0.740061771809877,-0.180363668832082,1.00582628208654,0.71409435679115,-1.12966795613668,1.12966795613668,-0.794579480149775,1.60879349243875,-0.814214012288972,0.217193753931098,-0.217193753931098,-0.927521201034741,0.178062809657442,0.161262083588818,0.58819630778848,-0.500041035242208,-0.290684745544938,-0.058751155641855,0.849476936429001,-2.16076109103371
222,-2.36722201621378,0.70352376311591,1.66369825309787,-0.133019914626724,-0.658335570407887,0.791355485034611,-1.35763964436393,-1.34982955100675,0.651021135915705,0.573169100828236,1.70008999423904,-0.216811035612295,0.162165027205655,-0.162165027205655,-1.09031041949716,0.94409410097859,0.146216318518567,0.484755771386468,-0.484755771386468,-1.13058585730588,-0.511296729842201,0.986698445591318,0.655184141556758,0.126015362800251,0.3867486142916,1.69113157255043,-2.20389554964228,-0.604917935171959
188,-1.7125893679106,2.43137883363149,-0.71878946572089,-1.23856975961595,-0.158383407121567,1.39695316673752,-1.54867602711084,0.739622223323524,0.791693934938095,-0.0228588018378974,0.968703915711252,-0.928485245024137,-0.733810784554521,0.733810784554521,-1.47780374246735,0.156793196825495,1.32101054564186,-0.0641041600451351,0.0641041600451351,-0.74190425019972,-0.301212368699901,0.457597194836175,0.585519424063446,0.111402605064861,1.77613191030604,0.498982257365823,-2.38651677273672,3.17921783581239
167,-2.40232291460436,1.53238407512092,0.869938839483445,-0.0844013698996592,-0.366804525439411,0.45120589533907,-0.111898076113067,0.100979757453909,1.86232843751261,-0.456856656632743,0.840384850634256,-2.23493831285496,-0.994138621237544,0.994138621237544,0.056556048624552,-0.63203281684133,0.575476768216778,0.543884302343903,-0.543884302343903,-1.32060809033965,-0.143974490170677,0.806718524102702,0.657864056407627,4.01365784628983,0.842916857489259,-0.972358038249707,-3.88421666552939,5.96193404085059
214,-3.12092844675608,0.660255256389884,2.4606731903662,0.873242429140306,-1.06631839476307,0.193075965622768,-0.0965396914372035,-0.142808458762096,0.869374224128369,-1.12540676497854,1.30322347844077,-0.807842787391294,-0.680881968933153,0.680881968933153,-2.23324713715363,1.72079476678707,0.512452370366559,0.332561004061814,-0.332561004061814,-1.48489626052132,1.0510024423753,-0.386799623369872,0.820693441515901,1.95914662952045,2.42249143903804,-0.646487342429022,-3.73515072612947,1.0915150417629
302,-3.04819196955461,0.114884541480156,2.93330742807445,0.339530577264299,-1.42797872700199,1.08844814973769,-1.17123297092476,0.140698689768451,0.671933967269861,-0.455450379433764,0.831961965551443,-0.0179112722312292,-1.30944100084522,1.30944100084522,-0.441559467040959,0.938366451008702,-0.496806983967744,-0.410687832797832,0.410687832797832,-1.31364593198382,0.610554353917062,0.00420035322896619,0.698891224837787,1.16991871945934,0.684319681935276,-0.466419542768998,-1.38781885862562,-0.61335779701456
122,-1.62099606146254,0.262657334281193,1.35833872718135,0.185825544028681,-0.190612818762227,0.00478727473354568,-0.0541622016761596,0.314210365118164,1.23184203115845,-0.424442302043484,0.956001904536559,-2.02344979709353,-1.26652093107021,1.26652093107021,-1.67410980572261,0.558514274505434,1.11559553121718,0.384698545133737,-0.384698545133737,-1.04404020208924,0.422530937006597,-0.0492215142341073,0.670730779316753,3.03880076915737,1.13790835882208,-0.654679264755914,-3.52202986322353,7.63912073833871
267,-2.50615515282727,2.44761681649427,0.0585383363330032,-1.91125096434119,-0.391941895399449,2.30319285974064,-0.630692852844223,-0.108784896611637,-0.00908879003884631,-0.424880924029617,1.14934285125315,0.0241046122711741,0.0638517317942439,-0.0638517317942439,-0.54946747425905,0.206482893466565,0.342984580792485,-0.740012829246382,0.740012829246382,-0.208413647200634,0.864166758935098,-0.454565052900808,-0.201188058833655,-0.217121849776628,0.48630339428531,0.278517190297192,-0.547698734805874,-2.13665654154123
